2026-01-22 06:35:03,360 | INFO | app | [FILM VALIDATION EMAIL] Duplicate suppressed for SO=251207 (sent_ts=2026-01-21T18:45:17) sig=3fe6ccf6f4243f41e8ea5963ac0724f88a2856f0
2026-01-22 06:35:03,360 | ERROR | app | Order 251207 FAILED at REQS_P4: PRINTED_FILM_MISMATCH: SO=251207 BASE=2300-ALP41-0012 Expected=16P4-2300-ALP41-0012 InvalidPrinted=['16P4-2300-ALP41-0015'] AllPrinted=['16P4-2300-ALP41-0015']
2026-01-22 06:35:03,377 | INFO | app | [FAIL EMAIL] Skipping duplicate failure email for SO 251207 (same signature).
2026-01-22 06:35:03,713 | INFO | job_p4 | Existing Plant4 job found for SO 251044: 907736
2026-01-22 06:35:03,735 | INFO | app | [FILM VALIDATION ✅] so=251044 base=2300-ALP41-0015 expected=16P4-2300-ALP41-0015 printed_found=['16P4-2300-ALP41-0015']
2026-01-22 06:35:03,979 | INFO | job_p4 | Existing Plant4 job found for SO 251043: 907737
2026-01-22 06:35:03,996 | INFO | app | [FILM VALIDATION ✅] so=251043 base=2300-ALP41-0016 expected=16P4-2300-ALP41-0016 printed_found=['16P4-2300-ALP41-0016']
2026-01-22 06:45:02,614 | INFO | app | [ENV] Workflow running in ENV=LIVE
2026-01-22 06:45:02,619 | INFO | app | [ARCHIVE] No COMPLETE orders eligible for archiving.
2026-01-22 06:45:02,619 | INFO | app | [MAINT] No run history eligible for purging.
2026-01-22 06:45:03,032 | INFO | job_p4 | Existing Plant4 job found for SO 250351: 907108
2026-01-22 06:45:03,080 | INFO | app | [Phase2B FETCH] so4=250351 job=907108 rows=1 groups=['P4-PF']
2026-01-22 06:45:03,080 | INFO | app | [Phase2B] WAITING_POLYTEX_RECONFIRM: so4=250351 job=907108 item=16P4-2300-JMS01-0078 reqgroup=P4-PF snapshot_qty=410364.0 pvreq_qty=410364.0 (PV_Req unchanged; skipping Phase2B)
2026-01-22 06:45:03,101 | INFO | eligibility | Eligible LWS SOs since 12/26/2025: 200
2026-01-22 06:45:03,170 | INFO | app | [REMOVED] Skipping removed orders: [250666, 250506, 250504]
2026-01-22 06:45:03,223 | INFO | job_p4 | Existing Plant4 job found for SO 251207: 907822
2026-01-22 06:45:03,240 | ERROR | app | PRINTED_FILM_MISMATCH: SO=251207 BASE=2300-ALP41-0012 Expected=16P4-2300-ALP41-0012 InvalidPrinted=['16P4-2300-ALP41-0015'] AllPrinted=['16P4-2300-ALP41-0015']
2026-01-22 06:45:03,260 | INFO | app | [FILM VALIDATION EMAIL] Duplicate suppressed for SO=251207 (sent_ts=2026-01-21T18:45:17) sig=3fe6ccf6f4243f41e8ea5963ac0724f88a2856f0
2026-01-22 06:45:03,260 | ERROR | app | Order 251207 FAILED at REQS_P4: PRINTED_FILM_MISMATCH: SO=251207 BASE=2300-ALP41-0012 Expected=16P4-2300-ALP41-0012 InvalidPrinted=['16P4-2300-ALP41-0015'] AllPrinted=['16P4-2300-ALP41-0015']
2026-01-22 06:45:03,278 | INFO | app | [FAIL EMAIL] Skipping duplicate failure email for SO 251207 (same signature).
2026-01-22 06:45:03,580 | INFO | job_p4 | Existing Plant4 job found for SO 251044: 907736
2026-01-22 06:45:03,594 | INFO | app | [FILM VALIDATION ✅] so=251044 base=2300-ALP41-0015 expected=16P4-2300-ALP41-0015 printed_found=['16P4-2300-ALP41-0015']
2026-01-22 06:45:03,834 | INFO | job_p4 | Existing Plant4 job found for SO 251043: 907737
2026-01-22 06:45:03,857 | INFO | app | [FILM VALIDATION ✅] so=251043 base=2300-ALP41-0016 expected=16P4-2300-ALP41-0016 printed_found=['16P4-2300-ALP41-0016']
2026-01-22 06:55:02,597 | INFO | app | [ENV] Workflow running in ENV=LIVE
2026-01-22 06:55:02,602 | INFO | app | [ARCHIVE] No COMPLETE orders eligible for archiving.
2026-01-22 06:55:02,603 | INFO | app | [MAINT] No run history eligible for purging.
2026-01-22 06:55:03,015 | INFO | job_p4 | Existing Plant4 job found for SO 250351: 907108
2026-01-22 06:55:03,079 | INFO | app | [Phase2B FETCH] so4=250351 job=907108 rows=1 groups=['P4-PF']
2026-01-22 06:55:03,080 | INFO | app | [Phase2B] WAITING_POLYTEX_RECONFIRM: so4=250351 job=907108 item=16P4-2300-JMS01-0078 reqgroup=P4-PF snapshot_qty=410364.0 pvreq_qty=410364.0 (PV_Req unchanged; skipping Phase2B)
2026-01-22 06:55:03,104 | INFO | eligibility | Eligible LWS SOs since 12/26/2025: 200
2026-01-22 06:55:03,172 | INFO | app | [REMOVED] Skipping removed orders: [250666, 250506, 250504]
2026-01-22 06:55:03,223 | INFO | job_p4 | Existing Plant4 job found for SO 251207: 907822
2026-01-22 06:55:03,265 | ERROR | app | PRINTED_FILM_MISMATCH: SO=251207 BASE=2300-ALP41-0012 Expected=16P4-2300-ALP41-0012 InvalidPrinted=['16P4-2300-ALP41-0015'] AllPrinted=['16P4-2300-ALP41-0015']
2026-01-22 06:55:03,276 | INFO | app | [FILM VALIDATION EMAIL] Duplicate suppressed for SO=251207 (sent_ts=2026-01-21T18:45:17) sig=3fe6ccf6f4243f41e8ea5963ac0724f88a2856f0
2026-01-22 06:55:03,276 | ERROR | app | Order 251207 FAILED at REQS_P4: PRINTED_FILM_MISMATCH: SO=251207 BASE=2300-ALP41-0012 Expected=16P4-2300-ALP41-0012 InvalidPrinted=['16P4-2300-ALP41-0015'] AllPrinted=['16P4-2300-ALP41-0015']
2026-01-22 06:55:03,289 | INFO | app | [FAIL EMAIL] Skipping duplicate failure email for SO 251207 (same signature).
2026-01-22 06:55:03,664 | INFO | job_p4 | Existing Plant4 job found for SO 251044: 907736
2026-01-22 06:55:03,692 | INFO | app | [FILM VALIDATION ✅] so=251044 base=2300-ALP41-0015 expected=16P4-2300-ALP41-0015 printed_found=['16P4-2300-ALP41-0015']
2026-01-22 06:55:03,955 | INFO | job_p4 | Existing Plant4 job found for SO 251043: 907737
2026-01-22 06:55:03,971 | INFO | app | [FILM VALIDATION ✅] so=251043 base=2300-ALP41-0016 expected=16P4-2300-ALP41-0016 printed_found=['16P4-2300-ALP41-0016']
2026-01-22 07:05:02,657 | INFO | app | [ENV] Workflow running in ENV=LIVE
2026-01-22 07:05:02,662 | INFO | app | [ARCHIVE] No COMPLETE orders eligible for archiving.
2026-01-22 07:05:02,663 | INFO | app | [MAINT] No run history eligible for purging.
2026-01-22 07:05:03,083 | INFO | job_p4 | Existing Plant4 job found for SO 250351: 907108
2026-01-22 07:05:03,155 | INFO | app | [Phase2B FETCH] so4=250351 job=907108 rows=1 groups=['P4-PF']
